,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
150,(-0.0985872326840953+0.005592086534027023j),(-0.02508616097344796+0.03542973960858901j),(-0.0547540304651844+0.03146187523818678j),(0.0507994734931421-0.02108087161535706j),(0.025666904379663874-0.02623828754430416j),(-0.01237966127900955+0.04030762966237622j),(0.010136938315536925+0.017409646790357836j),(0.004425678169437926+0.030452952734393347j),(0.0027486377304426915-0.024014624276846447j),(-0.009512464563435295-0.014398280241623665j),(-0.019761954874486808-0.02407144375492277j),(-0.01598998899637225-0.0021159968357353587j),(-0.02290467945443181-0.011654205471981281j),(0.01218280458936529+0.014016027838475947j),(0.014283224485753893-0.001596999792729704j),(0.0230605820146286+0.02355640705551596j),(0.013327348563406215-0.00384509604238102j),(0.017381252505516483+0.0028910137093141556j),(-0.019807897123705162-0.005113244298097057j),(-0.00921988147073871-0.0023559729426189j),(0.02443907982963857+0.040934939857545524j),(0.01990309865810924+0.003047275569492934j),(0.024214803739151997+0.017036796953246943j),(-0.019541922285046684-0.015712658971253957j),(-0.017362177843710386-0.00623428355430653j)
151,(0.05452858462307498+0.04143117362460589j),(0.05020035538428849-0.022663079053941125j),(-0.03041081713096336+0.03751704134723724j),(0.0052468178867272584+0.054170327928790105j),(-0.0796406586824108-0.01161166906364893j),(0.05281018339828217+0.02699298639971189j),(0.005246676620308778-0.001281884657755421j),(0.011351931285571102+0.004809940964513622j),(-0.01270561227173993+0.01986714063494734j),(-0.0007347739587694551-0.005251165553767304j),(-0.13441234293569262-0.016522890341517812j),(-0.026076265832177925+0.0063374706528083035j),(-0.01159685518638041-0.0032572819056084397j),(0.010283982289713183-0.06585689077986676j),(0.027336865378923648+0.024576986896876755j),(-0.1040300639687149-0.11952012462668682j),(-0.05451879423088378+0.0006720242750489804j),(0.018033883125529258-0.03209818506274749j),(0.044336619523438356-0.06991633209231733j),(0.05498631359692946+0.043412647367385045j),(-0.1064449740646378-0.16359867883364632j),(-0.04297321176165861-0.0015726228888812317j),(0.0018888319443791692-0.039724560519200466j),(0.06299674079937748-0.05712408550094086j),(0.03242517496968349+0.03302432503107522j)
152,(0.03194159531854342-0.037484426610611826j),(-0.00619070642085905+0.009018969185109112j),(-0.015907706913799096-0.01885713060501445j),(0.007287881131765046+0.04435400672469919j),(-0.009476245671058595+0.027677280166243552j),(-0.02742030030664149-0.0020015008181252848j),(-0.003883910729468949-0.00042687312999818705j),(-0.0029825591545184727+0.006322770762493586j),(0.020646844387978095-0.017810881892362025j),(0.010736136390659677+0.02288415482638187j),(-0.10842794438420748+0.1814519407688701j),(-0.06244217003350169-0.02706954731968699j),(0.07052143102808214+0.010158391080562292j),(-0.03702639238196749-0.18697299048427674j),(0.0291153827422544+0.11188094797916326j),(0.01404605729719517-0.0581758233068604j),(0.01835332536531755+0.006576599999304105j),(-0.023104696914678268+0.002578562643644201j),(0.026008140252369038+0.046039000229463195j),(-0.0050375264313673165-0.023657096593552047j),(-0.10735197309770209-0.11950044833042782j),(0.03777152018950651-0.04610723656352078j),(-0.018406867391672087+0.05186083439996077j),(0.14276379275391146+0.01725379190221893j),(-0.10518782767542882-0.01828609156941558j)
153,(0.017264470129688646-0.009458640774593048j),(-0.010410641630606487+0.009873095662844816j),(0.02243391963994356-0.021968995340415125j),(-0.008754345851101903+0.008774272497333646j),(0.01147706745815217+0.039012030315054416j),(0.0005485637086667277+0.0027182193693777988j),(-0.003128821641886499-0.0036196228426363026j),(0.007506231727144456+0.014348725336557249j),(-0.00024692582425520386-0.003764258780098567j),(-0.018552235132610968+0.001362631782909165j),(-0.018362990243150076+0.01322349770665759j),(0.016957973330186293-0.0018616633639770624j),(-0.029251666895992064-0.023122719141046764j),(0.0030240627567825313-0.002951978662729357j),(0.03654620965558073-0.029294988287749093j),(-0.00170534766702236-0.010538492757831967j),(0.0019759596626520133+0.003295005770088943j),(-0.008885829269464268+0.0008155473016252734j),(0.005269293637014788+0.0039426080719246566j),(0.006097176365107876-0.007045894241171085j),(0.007738382144072547-0.01996934289682259j),(-0.01860926488127381+0.0009089827445982052j),(0.043068259379166876+0.048200141136732155j),(0.003849330766809087-0.0036205230539352877j),(-0.06294769083191644+0.03225837468635151j)
154,(-0.020143043224492976-0.009820329856317974j),(-0.03523409670452064+0.05549084025659236j),(-0.023236865664692588-0.0019849725022209374j),(0.005493962214204438-0.02803027564011338j),(-0.017278616288613286+0.011028618714975043j),(0.01202752691358946-0.023538162954484715j),(-0.11292950160514233+0.008362071240722066j),(-0.0009229759740116937-0.025636894192915594j),(-0.01928190850255016-0.0364084912638782j),(-0.03307614138864008-0.009243675542978811j),(-0.04733323383980486+0.016354332565698324j),(0.030318124634203417+0.08138851671756149j),(-0.038546180726173204+0.030188847214130198j),(0.02398873736849031-0.05839603727982339j),(-0.004190317937991708+0.024902737219347194j),(0.004334029052198425+0.01540723414623977j),(0.010682111446908962+0.037540117426431416j),(0.007028092410748439+0.015008720862757449j),(-0.06320844403006141-0.021307881135885887j),(-0.0017527385856310734+0.014707135897049304j),(0.007006302970063467-0.008494648502008892j),(0.024559307597012872-0.03148122814247293j),(0.0063747019513489-0.010279127333162379j),(0.02354601892798858+0.05071109063037761j),(0.01246648867287897-0.007422707462648433j)
155,(-0.06508182839475797+0.03605471605361941j),(-0.06429965352523237-0.06125416261269417j),(0.05042029681769966-0.08088322983829843j),(-0.05525356859662203-0.015581057593732198j),(-0.03409182048602171+0.005598576484151888j),(-0.008640822333437426+0.03166886101245993j),(-0.04834775650245856+0.00458318866922764j),(-0.00919622078819948-0.040649868783365635j),(-0.02712051811692369+0.010570373541633829j),(-0.013865095231224152+0.011150674119726686j),(0.10086363816860575+0.05872259062309074j),(-0.022745852486821684+0.12234477114649303j),(-0.15072671738477997-0.002299584666051832j),(0.03202111995387057+0.08412728865533307j),(0.042714680485551666+0.037721291778557126j),(-0.019235902132896172-0.0056317915707262125j),(-0.005866365803881033-0.01832382862954711j),(0.02571332557189796-0.005846880100544331j),(-0.011952809084645069-0.013126478901977965j),(-0.011691384112264842-0.004544482358321061j),(-0.024213822757478375-0.038974745314315586j),(0.02759868816377459-0.04571711367504955j),(0.051799820086497736+0.029259819644966444j),(0.005925463001885206-0.03942102985970392j),(-0.0069468380825645475-0.025211841154817106j)
156,(-0.05021419448735574+0.000977566328820628j),(-0.0025044067313737153+0.03641751894210354j),(0.022204299805068675-0.01599878404518825j),(-0.017081988658020436+0.04355720439866496j),(-0.004494189595092924+0.014564722867223176j),(-0.004975835465197695-0.019622806525903234j),(-0.008706717152558907-0.0009728046913300933j),(0.012820210785467172+0.0073299375260330105j),(-0.016147870453118246-0.017694963657950487j),(-0.001018170109986765-0.013937474414599423j),(0.048764326233588895+0.033569691878190644j),(0.025848431419565096-0.028442993980689717j),(-0.03479174240258661+0.0022531566466598794j),(0.05230935776928494-0.020454401246256346j),(0.018168120341981054-0.0008635015911680321j),(-0.009302398706178404-0.018249666627050586j),(-0.011659410986394817+0.005632212106924148j),(0.011046464597822676+0.0060727078650601235j),(-0.015830471484356866-0.0021877080017334094j),(-0.002485516914495-0.0018968090630150597j),(0.015013518629430508+5.935961766818891e-05j),(0.005937465112124377-0.004231109729160023j),(-0.006170231402817222+0.010162049122516097j),(0.024129213084229002-0.012047254397670702j),(0.01875311443670493-7.021028241702013e-05j)
157,(0.1492712336563157-0.04447764741914038j),(0.022016529126922355-0.003654164549999394j),(0.025805103675019037-0.06144340612945103j),(0.1334431803171313+0.046799027856212504j),(0.07055316391218655+0.007520246545617674j),(-0.010672305808977546-0.17219164623908648j),(0.02065992951535535-0.04457892498098941j),(-0.03248860167491964-0.07877045714574239j),(0.06471465033353098-0.19071269078537703j),(0.020405543380400695-0.1311242327955878j),(0.02938450156886235+0.161299232598729j),(0.004409515479076361+0.04172052191062455j),(0.06959085709829232+0.06304037241009924j),(-0.025115315672873062+0.14725432029799373j),(0.0168621158576328+0.09279447979771097j),(0.10294695631875457-0.06448263055681326j),(0.031105579523815954-0.00354441551595097j),(0.032048121026399784-0.04814364132375075j),(0.1335235369252195-0.018746481304142824j),(0.08125338343310379-0.0279080705450792j),(-0.008247413008304085+0.06274957149188477j),(-0.0068856634374947654+0.018113305384901093j),(0.012743227257963043+0.035671891890906145j),(-0.025924325993436307+0.060560777460888185j),(-0.006064243524338394+0.04476268129417329j)
158,(0.4106988751877021-0.06393726375741872j),(0.10441201031584399+0.03072883400436458j),(0.02681432811757736-0.06817485789934488j),(0.11197059418806132+0.08309619346362172j),(-0.07987758992077419+0.007495290506556277j),(0.2227187064983467+0.018424442269029524j),(0.0684639101346878+0.041148382647143864j),(0.07899923697105388-0.018594245702785263j),(0.09870465089743362+0.0533546047170641j),(0.013238946275294733-0.007595722150955303j),(-0.1673504885534373+0.12607822327120352j),(-0.03432819769122117+0.018693408296802223j),(0.06067821487307994+0.0376612212401638j),(-0.022349285758306643-0.02506196828513782j),(0.08648255537256458-0.0355576248838221j),(-0.006481702510334516-0.007811021508265956j),(0.008902976004281856+0.018027311113513602j),(0.041875027598493535+0.04375011671362945j),(0.04864494754915043+0.02071805981426409j),(0.05270316416463981+0.031106316322471083j),(0.04666186347003634-0.026430647866313193j),(0.035857521240286926-0.0043815469963714646j),(0.05261551815336937-0.03840664510051746j),(0.052971429660523935-0.03365107648757769j),(0.03231521633821176-0.03559039994415299j)
159,(0.28551640557944247-0.028401667104881945j),(0.10551390600251023+0.08823988039388708j),(0.009837413169342158-0.014732868194010585j),(-0.015675774379123927+0.056262693538422046j),(-0.13375409658256956+0.033773850810181305j),(0.009268859399949732-0.0345887029338115j),(0.015569329981619886-0.00818899954797043j),(-0.0025032370904259672-0.00286061536312481j),(0.0064850659933747236+0.0037397087906070004j),(-0.000786798290726534+0.014241188543001519j),(0.007757443542162721+0.0921249899260771j),(-0.034660865722390834+0.03534944040982882j),(0.019318915563685785+0.0038492057975036153j),(-0.019101614568761707+0.002146602207796316j),(-0.0022184015995127676-0.01641193404476521j),(-0.02040047147348656-0.13313806339521003j),(0.03710177302025335-0.05316761637450598j),(-0.004619452923842222+0.0005942652914269165j),(0.02415193536486421+0.007005913871193368j),(0.011967582707843018+0.06946040295363339j),(-0.09228580697429445-0.06812599580945052j),(-0.007558267052209272-0.0504354145147991j),(-0.0037228792225733743-0.0075775694868590975j),(0.02435086577004885-0.0103977153880219j),(0.06753166609686698+0.025735546984155443j)
160,(-0.07608247628491148-0.034510150346236015j),(-0.056826086972880885-0.048301056597015266j),(-0.0051015289829374165-0.04442005055819104j),(0.008703164414497443+0.02775824098719878j),(0.02593290611071282-0.009836626337948165j),(0.016095636774580438+0.014937882616259236j),(-0.006167026054589365+0.029044269060583466j),(0.00042440006768892577+0.028283123444939953j),(0.009119280719494652-0.0038281984537991516j),(-0.01049366033384475+0.0030794461906184963j),(-0.005524758775481465+0.020853886824846943j),(-0.014697997125509614-0.0011561789807247314j),(-0.026056845953645817+1.5218829804462125e-05j),(0.0005276427276592072+0.0028256214778591077j),(-0.004878948933956037-0.009786768672001856j),(0.027793403535073122-0.046306712708923135j),(0.04683206716518738-0.03387358840751306j),(0.03263888882922029-0.008954686695402775j),(-0.021640536442926447-0.0010401576419182858j),(0.006794528917489235+0.017015149352097754j),(0.0775815541309581+0.06186951981300098j),(0.030068938671338967+0.08368010636598287j),(-0.0066609173738943275+0.07285241415520721j),(0.007919571737414581-0.028429596543266135j),(-0.036986570902690655+0.006490820097766362j)
161,(0.005584271468912427+0.010951896463102859j),(0.024639912924729022+0.0069368818070004706j),(-0.0026221153536916545+0.0002812660824545569j),(-0.010101768493598602+0.009862659833952545j),(-0.015984632032421356-0.009702826609757615j),(0.012870711582959316-0.01823327826153319j),(-0.0017771631264747925-0.013435869361859077j),(0.003002459700479486+0.004957684501184617j),(0.0014385153972700385+0.020391987217589416j),(-0.0002471078303802167-0.007200517949475554j),(-0.006573366883806496+0.0009043453697874094j),(-0.02070250986546513+0.000866970498392018j),(-0.00010739465250557065-0.0016809719950438488j),(0.0022124603392069887-0.018811449710270725j),(0.019396296066869677+0.010601541004603955j),(-0.006018347310199587-0.0263821414495694j),(-0.020511677699943665-0.023941444815817538j),(0.006647602018183769+0.0008671227923040554j),(0.029398084975516915+0.0069478157400676786j),(-0.003549284876435877+0.014374756274722582j),(-0.03389189661429986+0.0034251346784294505j),(-0.02612788788803086+0.02775436581321137j),(0.0023485604636616537-0.00800510105504339j),(0.010160475653336512-0.029134767962298434j),(0.011139281077443733-0.0027828708462676113j)
162,(0.044641936903186775-0.008438886514047474j),(0.011987932261732049+0.035582456176736006j),(0.058121240485734346+0.06781412771580776j),(0.024086856266011144-0.034780737179957465j),(0.09404437993565704-0.0160400187446033j),(-0.01036394696819624-0.038716661595642j),(0.03679054941437297-0.021341298750692125j),(-0.014530998622742295-0.011017279190574603j),(0.02343511787681013+0.043455946784887164j),(-0.02242378632813752+0.00426363527285762j),(0.011539005809993686-0.029240988310888793j),(0.03705801032966196-0.0003632409098319918j),(-0.044469000624583664+0.005332550154616273j),(0.01996141142722228+0.07525269477355875j),(-0.022979692721566844+0.037860750803295797j),(0.024982730967055212-0.02468280260562634j),(0.028184894680425156+0.023157679998328583j),(0.04427795762006418-0.036931044036106704j),(-0.050688833798461-0.0016231451143240878j),(-0.006859542372153114-0.06352052170024769j),(0.0016975367908650695+0.018012854108369555j),(-0.011861340561192285+0.007106474168871318j),(-0.038485645274268156-0.01417891840857645j),(-0.019918800557351818+0.0258614201142191j),(-0.03232231796894473+0.026070780224447435j)
163,(-0.059225242455683905+0.010523162302703346j),(-0.051204479092640726+0.0098116790462648j),(-0.01023288635069506-0.08590609047286549j),(0.038142494857155804-0.07267004960910357j),(-0.00010427664672003531-0.009482820931336889j),(0.027437594748765698+0.009588514700959885j),(0.024247300814845593+0.0035020974483147243j),(-0.012841802037931758+0.043658539586731354j),(-0.027416455612243307+0.025546806489067632j),(-0.0015654305413713675+0.004927589282245197j),(0.052007390493081646+0.03558946695150371j),(0.05067541357858818+0.026057987833047417j),(-0.05757801448312159+0.08030519827699704j),(-0.08016040913395106+0.03667806280143335j),(-0.007211241048979662+0.008774430898432274j),(-0.022531534387904995+0.08184868685759672j),(-0.017229396971547628+0.07372184913782949j),(-0.11909922424171285-0.040709437027303924j),(-0.07393706736556725-0.09282400577269662j),(-0.012796645680108444-0.005891135965868261j),(-0.015482135731503383-0.02694703340746069j),(-0.015655676463083242-0.0258333391741833j),(0.04412435784894767-0.018711893921597125j),(0.04712731191369866+0.005256476288650537j),(0.0053738410737953855-0.0015064522553185215j)
